serialNo,productId,description,startDate,endDate,term,termType,productType,productCategory,isPromotionalPriced,isPreferentiallyPriced,isElectronicallyCollected,isInsuranceProduct,firstPaymentDue,annualInterestRate,standardAnnualInterestRate,discountAnnualInterestRate,isBallonProduct,isCancellationProduct,isStaffAgentRestrictedProduct,isMySalesExclusion,isConsumerProduct,repaymentFrequency,productLayoutId
225,3000003307,BR Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,11,546.00,625.00,9.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
226,3000003308,BR Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,MT,TRUE,TRUE,TRUE,FALSE,21,427.00,817.00,3.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,3
227,3000003309,BR Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,19,433.00,75.00,3.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,6
228,3000003310,BR Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,21,759.00,880.00,1.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
229,3000003311,BR Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,HC,TRUE,FALSE,FALSE,TRUE,2,754.00,333.00,4.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,1
230,3000003312,BR Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,TRUE,FALSE,FALSE,27,185.00,543.00,9.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,2
231,3000003313,BR Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,TRUE,FALSE,TRUE,3,546.00,591.00,6.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,4
232,3000003314,BR Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,29,21.00,910.00,10.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,6
233,3000003315,BR Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,FALSE,TRUE,FALSE,4,458.00,629.00,3.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,5
234,3000003316,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,MT,TRUE,TRUE,TRUE,TRUE,25,889.00,136.00,6.00,FALSE,TRUE,TRUE,FALSE,TRUE,MO,6
235,3000003317,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,CL,CDE,FALSE,FALSE,FALSE,TRUE,29,414.00,195.00,4.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,4
236,3000003318,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,BL,HS,FALSE,FALSE,TRUE,FALSE,12,879.00,270.00,8.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,2
237,3000003319,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,HC,TRUE,TRUE,FALSE,TRUE,26,901.00,880.00,4.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
238,3000003320,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,MT,FALSE,TRUE,TRUE,TRUE,17,724.00,184.00,6.00,TRUE,TRUE,TRUE,FALSE,TRUE,MO,1
239,3000003321,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,CDE,TRUE,TRUE,FALSE,FALSE,13,245.00,173.00,10.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,5
240,3000003322,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,HS,FALSE,TRUE,FALSE,TRUE,16,789.00,318.00,1.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,4
241,3000003323,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,HC,TRUE,FALSE,TRUE,TRUE,28,770.00,292.00,4.00,FALSE,TRUE,TRUE,FALSE,TRUE,MO,6
242,3000003324,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,MT,TRUE,TRUE,TRUE,FALSE,29,407.00,30.00,6.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,3
243,3000003325,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,CDE,FALSE,TRUE,FALSE,TRUE,29,20.00,422.00,2.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,1
244,3000003326,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,8,917.00,358.00,3.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,6
245,3000003327,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,HC,TRUE,TRUE,TRUE,FALSE,4,293.00,145.00,5.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,4
246,3000003328,Doradca Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,FALSE,FALSE,4,672.00,920.00,7.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,4
247,3000003329,Doradca Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,11,561.00,946.00,2.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,4
248,3000003330,Doradca Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,22,595.00,370.00,6.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,5
249,3000003331,Doradca Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,6,993.00,296.00,3.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,5
250,3000003332,Doradca Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,26,154.00,738.00,6.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,1
251,3000003333,Doradca Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,TRUE,25,518.00,219.00,5.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
252,3000003334,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,11,183.00,549.00,7.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,6
253,3000003335,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,13,765.00,557.00,3.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,1
254,3000003336,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,15,740.00,168.00,3.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,3
255,3000003337,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,FALSE,FALSE,19,933.00,3.00,9.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,2
256,3000003338,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,FALSE,FALSE,5,712.00,590.00,4.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,3
257,3000003339,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,25,963.00,468.00,2.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,3
258,3000003340,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,13,888.00,715.00,2.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,4
259,3000003341,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,FALSE,TRUE,TRUE,TRUE,21,38.00,206.00,6.00,TRUE,FALSE,FALSE,FALSE,TRUE,WK,4
260,3000003342,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,TRUE,TRUE,FALSE,24,507.00,704.00,4.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,6
261,3000003343,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,TRUE,TRUE,TRUE,11,170.00,567.00,6.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
262,3000003344,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,8,864.00,450.00,2.00,TRUE,FALSE,FALSE,FALSE,TRUE,WK,1
263,3000003345,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,26,34.00,805.00,8.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,4
264,3000003346,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,19,379.00,173.00,7.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,6
265,3000003347,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,HC,TRUE,FALSE,TRUE,TRUE,27,361.00,582.00,5.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
266,3000003348,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,17,500.00,727.00,10.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,5
267,3000003349,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,TRUE,TRUE,TRUE,27,878.00,494.00,4.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,1
268,3000003350,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,FALSE,FALSE,26,427.00,329.00,8.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,6
269,3000003351,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,10,13.00,12.00,4.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
270,3000003352,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,14,339.00,998.00,9.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,1
271,3000003353,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,8,397.00,779.00,2.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
272,3000003354,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,12,531.00,292.00,3.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
273,3000003355,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,FALSE,FALSE,TRUE,13,44.00,41.00,3.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
274,3000003356,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,MT,TRUE,TRUE,FALSE,TRUE,19,751.00,197.00,6.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,5
275,3000003357,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,TRUE,FALSE,9,770.00,600.00,9.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,4
276,3000003358,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,9,596.00,155.00,9.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,1
277,3000003359,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,21,444.00,73.00,5.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,2
278,3000003360,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,TRUE,FALSE,FALSE,23,798.00,956.00,4.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,4
279,3000003361,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,18,491.00,348.00,4.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,6
280,3000003362,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,HS,FALSE,FALSE,FALSE,TRUE,16,160.00,525.00,10.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,5
281,3000003363,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,16,913.00,657.00,6.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
282,3000003364,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,28,89.00,935.00,5.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,6
283,3000003365,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,FALSE,FALSE,20,966.00,960.00,5.00,FALSE,FALSE,FALSE,FALSE,FALSE,MO,3
284,3000003366,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,TRUE,TRUE,13,60.00,979.00,10.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,2
285,3000003367,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,13,127.00,759.00,10.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
286,3000003368,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,12,3.00,113.00,7.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,1
287,3000003369,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,8,80.00,333.00,3.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,6
288,3000003370,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,19,811.00,548.00,3.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,4
289,3000003371,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,27,121.00,946.00,7.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,5
290,3000003372,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,8,740.00,420.00,1.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
291,3000003373,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,28,968.00,541.00,8.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,3
292,3000003374,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,2,193.00,236.00,2.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,6
293,3000003375,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,HC,TRUE,TRUE,TRUE,TRUE,21,18.00,890.00,5.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
294,3000003376,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,MT,TRUE,TRUE,TRUE,TRUE,14,993.00,470.00,9.00,FALSE,FALSE,FALSE,FALSE,FALSE,MO,3
295,3000003377,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,21,737.00,163.00,10.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,4
296,3000003378,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,TRUE,FALSE,TRUE,TRUE,21,89.00,46.00,8.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,1
297,3000003379,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,HC,TRUE,FALSE,FALSE,TRUE,12,337.00,741.00,3.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,6
298,3000003380,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,MT,FALSE,FALSE,FALSE,FALSE,7,175.00,675.00,5.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,5
299,3000003381,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,24,99.00,664.00,5.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
300,3000003382,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,3,992.00,717.00,7.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,2
301,3000003383,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,HC,TRUE,TRUE,FALSE,FALSE,16,962.00,635.00,3.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,6
302,3000003384,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,MT,TRUE,TRUE,FALSE,FALSE,25,573.00,160.00,2.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,5
303,3000003385,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,TRUE,TRUE,TRUE,TRUE,6,77.00,405.00,2.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,3
304,3000003386,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,TRUE,TRUE,FALSE,TRUE,21,324.00,747.00,3.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,6
305,3000003387,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,FALSE,TRUE,TRUE,FALSE,14,75.00,204.00,7.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,6
306,3000003388,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,TRUE,FALSE,FALSE,FALSE,12,697.00,77.00,7.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,4
307,3000003389,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,18,257.00,311.00,6.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,2
308,3000003390,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,FALSE,TRUE,TRUE,8,443.00,895.00,9.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,2
309,3000003391,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,FALSE,TRUE,FALSE,FALSE,26,807.00,266.00,7.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,2
310,3000003392,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,TRUE,TRUE,TRUE,TRUE,3,764.00,541.00,3.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,2
311,3000003393,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,TRUE,TRUE,TRUE,FALSE,21,216.00,87.00,9.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,1
312,3000003394,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,TRUE,TRUE,TRUE,FALSE,8,878.00,258.00,9.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,3
313,3000003395,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,CL,HC,FALSE,FALSE,TRUE,TRUE,29,245.00,325.00,6.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,1
314,3000003396,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,BL,MT,FALSE,FALSE,FALSE,TRUE,9,922.00,571.00,5.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,1
315,3000003397,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,FALSE,TRUE,FALSE,TRUE,22,424.00,91.00,2.00,TRUE,FALSE,FALSE,FALSE,FALSE,MO,3
316,3000003398,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,TRUE,TRUE,TRUE,FALSE,27,872.00,444.00,6.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,1
317,3000003399,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,TRUE,FALSE,FALSE,TRUE,17,31.00,950.00,9.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,5
318,3000003400,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,FALSE,FALSE,TRUE,FALSE,6,750.00,369.00,3.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,6
319,3000003401,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,FALSE,TRUE,TRUE,FALSE,23,85.00,136.00,10.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,3
320,3000003402,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,FALSE,TRUE,TRUE,25,60.00,298.00,6.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
321,3000003403,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,TRUE,TRUE,TRUE,FALSE,2,56.00,425.00,10.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,2
322,3000003404,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,FALSE,FALSE,TRUE,TRUE,29,877.00,498.00,3.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
323,3000003405,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,FALSE,TRUE,TRUE,TRUE,4,823.00,369.00,8.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,1
324,3000003406,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,FALSE,TRUE,FALSE,25,909.00,223.00,1.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,5
325,3000003407,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,CL,HC,FALSE,TRUE,TRUE,TRUE,19,584.00,950.00,1.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,2
326,3000003408,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,BL,MT,FALSE,FALSE,FALSE,FALSE,25,415.00,175.00,9.00,TRUE,TRUE,FALSE,FALSE,FALSE,MO,1
327,3000003409,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,FALSE,TRUE,TRUE,FALSE,25,621.00,788.00,3.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,1
328,3000003410,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,29,911.00,573.00,7.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,1
329,3000003411,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,TRUE,FALSE,FALSE,FALSE,25,75.00,207.00,7.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,4
330,3000003412,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,TRUE,TRUE,TRUE,TRUE,22,575.00,482.00,7.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,4
331,3000003413,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,TRUE,TRUE,TRUE,11,129.00,788.00,5.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,6
332,3000003414,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,FALSE,TRUE,TRUE,21,148.00,410.00,6.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,3
333,3000003415,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,FALSE,FALSE,FALSE,TRUE,23,129.00,717.00,8.00,TRUE,FALSE,FALSE,FALSE,TRUE,WK,4
334,3000003416,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,FALSE,FALSE,TRUE,TRUE,21,51.00,610.00,8.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,4
335,3000003417,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,FALSE,FALSE,TRUE,FALSE,12,934.00,464.00,4.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,5
336,3000003418,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,FALSE,FALSE,FALSE,8,146.00,248.00,9.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,1
