serialNo,productId,description,startDate,endDate,term,termType,productType,productCategory,isPromotionalPriced,isPreferentiallyPriced,isElectronicallyCollected,isInsuranceProduct,firstPaymentDue,annualInterestRate,standardAnnualInterestRate,discountAnnualInterestRate,isBallonProduct,isCancellationProduct,isStaffAgentRestrictedProduct,isMySalesExclusion,isConsumerProduct,repaymentFrequency,productLayoutId
237,3000003319,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,HC,TRUE,TRUE,FALSE,TRUE,26,901,880,4,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
238,3000003320,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,MT,FALSE,TRUE,TRUE,TRUE,17,724,184,6,TRUE,TRUE,TRUE,FALSE,TRUE,MO,1
239,3000003321,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,CDE,TRUE,TRUE,FALSE,FALSE,13,245,173,10,FALSE,FALSE,FALSE,FALSE,TRUE,MO,5
240,3000003322,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,HS,FALSE,TRUE,FALSE,TRUE,16,789,318,1,FALSE,TRUE,FALSE,FALSE,FALSE,MO,4
241,3000003323,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,HC,TRUE,FALSE,TRUE,TRUE,28,770,292,4,FALSE,TRUE,TRUE,FALSE,TRUE,MO,6
242,3000003324,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,MT,TRUE,TRUE,TRUE,FALSE,29,407,30,6,TRUE,FALSE,TRUE,FALSE,FALSE,MO,3
243,3000003325,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,CDE,FALSE,TRUE,FALSE,TRUE,29,20,422,2,TRUE,FALSE,TRUE,FALSE,FALSE,WK,1
244,3000003326,BR Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,8,917,358,3,FALSE,FALSE,FALSE,FALSE,TRUE,MO,6
245,3000003327,BR Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,HC,TRUE,TRUE,TRUE,FALSE,4,293,145,5,FALSE,TRUE,FALSE,FALSE,TRUE,MO,4
246,3000003328,Doradca Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,FALSE,FALSE,4,672,920,7,TRUE,FALSE,TRUE,FALSE,FALSE,WK,4
247,3000003329,Doradca Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,11,561,946,2,TRUE,FALSE,TRUE,FALSE,FALSE,WK,4
248,3000003330,Doradca Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,22,595,370,6,FALSE,FALSE,FALSE,FALSE,TRUE,WK,5
249,3000003331,Doradca Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,6,993,296,3,TRUE,FALSE,TRUE,FALSE,TRUE,MO,5
250,3000003332,Doradca Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,26,154,738,6,FALSE,TRUE,TRUE,FALSE,FALSE,MO,1
251,3000003333,Doradca Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,TRUE,25,518,219,5,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
252,3000003334,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,11,183,549,7,FALSE,FALSE,TRUE,FALSE,TRUE,MO,6
253,3000003335,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,13,765,557,3,TRUE,TRUE,TRUE,FALSE,FALSE,MO,1
254,3000003336,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,15,740,168,3,TRUE,FALSE,TRUE,FALSE,FALSE,MO,3
255,3000003337,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,FALSE,FALSE,19,933,3,9,TRUE,TRUE,FALSE,FALSE,TRUE,MO,2
256,3000003338,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,FALSE,FALSE,5,712,590,4,FALSE,FALSE,TRUE,FALSE,FALSE,MO,3
257,3000003339,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,25,963,468,2,FALSE,FALSE,FALSE,FALSE,TRUE,MO,3
258,3000003340,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,13,888,715,2,FALSE,FALSE,FALSE,FALSE,TRUE,MO,4
259,3000003341,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,FALSE,TRUE,TRUE,TRUE,21,38,206,6,TRUE,FALSE,FALSE,FALSE,TRUE,WK,4
260,3000003342,Mies Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,TRUE,TRUE,FALSE,24,507,704,4,TRUE,TRUE,FALSE,FALSE,FALSE,WK,6
261,3000003343,Mies Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,TRUE,TRUE,TRUE,11,170,567,6,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
262,3000003344,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,8,864,450,2,TRUE,FALSE,FALSE,FALSE,TRUE,WK,1
263,3000003345,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,26,34,805,8,FALSE,TRUE,FALSE,FALSE,TRUE,MO,4
264,3000003346,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,19,379,173,7,FALSE,FALSE,TRUE,FALSE,TRUE,WK,6
265,3000003347,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,HC,TRUE,FALSE,TRUE,TRUE,27,361,582,5,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
266,3000003348,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,17,500,727,10,TRUE,FALSE,TRUE,FALSE,TRUE,WK,5
267,3000003349,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,TRUE,TRUE,TRUE,27,878,494,4,FALSE,TRUE,TRUE,FALSE,FALSE,MO,1
268,3000003350,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,FALSE,FALSE,26,427,329,8,TRUE,FALSE,TRUE,FALSE,TRUE,WK,6
269,3000003351,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,10,13,12,4,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
270,3000003352,Mies Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,14,339,998,9,FALSE,FALSE,TRUE,FALSE,FALSE,MO,1
271,3000003353,Mies Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,8,397,779,2,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
272,3000003354,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,12,531,292,3,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
273,3000003355,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,FALSE,FALSE,TRUE,13,44,41,3,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
274,3000003356,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,MT,TRUE,TRUE,FALSE,TRUE,19,751,197,6,TRUE,FALSE,FALSE,FALSE,TRUE,MO,5
275,3000003357,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,TRUE,FALSE,9,770,600,9,TRUE,FALSE,FALSE,FALSE,FALSE,WK,4
276,3000003358,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,9,596,155,9,FALSE,TRUE,TRUE,FALSE,TRUE,WK,1
277,3000003359,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,21,444,73,5,TRUE,TRUE,TRUE,FALSE,FALSE,MO,2
278,3000003360,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,TRUE,FALSE,FALSE,23,798,956,4,FALSE,FALSE,FALSE,FALSE,TRUE,MO,4
279,3000003361,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,18,491,348,4,FALSE,TRUE,TRUE,FALSE,FALSE,WK,6
280,3000003362,Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,HS,FALSE,FALSE,FALSE,TRUE,16,160,525,10,TRUE,FALSE,FALSE,FALSE,TRUE,MO,5
281,3000003363,Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,16,913,657,6,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
282,3000003364,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,28,89,935,5,TRUE,FALSE,TRUE,FALSE,FALSE,MO,6
283,3000003365,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,FALSE,FALSE,20,966,960,5,FALSE,FALSE,FALSE,FALSE,FALSE,MO,3
284,3000003366,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,TRUE,TRUE,13,60,979,10,TRUE,TRUE,TRUE,FALSE,TRUE,WK,2
285,3000003367,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,13,127,759,10,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
286,3000003368,Zerowy Mies Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,12,3,113,7,TRUE,FALSE,TRUE,FALSE,FALSE,WK,1
287,3000003369,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,8,80,333,3,TRUE,TRUE,FALSE,FALSE,TRUE,WK,6
288,3000003370,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,19,811,548,3,TRUE,TRUE,TRUE,FALSE,TRUE,WK,4
289,3000003371,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,27,121,946,7,FALSE,FALSE,FALSE,FALSE,FALSE,WK,5
290,3000003372,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,8,740,420,1,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
291,3000003373,Zerowy Mies Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,28,968,541,8,FALSE,FALSE,FALSE,FALSE,FALSE,WK,3
292,3000003374,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,2,193,236,2,FALSE,FALSE,TRUE,FALSE,TRUE,WK,6
293,3000003375,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,HC,TRUE,TRUE,TRUE,TRUE,21,18,890,5,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
294,3000003376,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,MT,TRUE,TRUE,TRUE,TRUE,14,993,470,9,FALSE,FALSE,FALSE,FALSE,FALSE,MO,3
295,3000003377,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,21,737,163,10,FALSE,TRUE,FALSE,FALSE,TRUE,WK,4
296,3000003378,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,TRUE,FALSE,TRUE,TRUE,21,89,46,8,FALSE,TRUE,TRUE,FALSE,TRUE,WK,1
297,3000003379,Zerowy Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,HC,TRUE,FALSE,FALSE,TRUE,12,337,741,3,FALSE,TRUE,FALSE,FALSE,FALSE,WK,6
298,3000003380,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,MT,FALSE,FALSE,FALSE,FALSE,7,175,675,5,FALSE,FALSE,FALSE,FALSE,TRUE,WK,5
299,3000003381,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,24,99,664,5,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
300,3000003382,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,3,992,717,7,FALSE,FALSE,TRUE,FALSE,FALSE,MO,2
301,3000003383,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,HC,TRUE,TRUE,FALSE,FALSE,16,962,635,3,TRUE,FALSE,TRUE,FALSE,TRUE,MO,6
302,3000003384,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,MT,TRUE,TRUE,FALSE,FALSE,25,573,160,2,FALSE,FALSE,FALSE,FALSE,TRUE,WK,5
303,3000003385,Zerowy Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,TRUE,TRUE,TRUE,TRUE,6,77,405,2,TRUE,FALSE,TRUE,FALSE,FALSE,WK,3
304,3000003386,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,TRUE,TRUE,FALSE,TRUE,21,324,747,3,TRUE,FALSE,TRUE,FALSE,TRUE,WK,6
305,3000003387,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,FALSE,TRUE,TRUE,FALSE,14,75,204,7,TRUE,TRUE,FALSE,FALSE,TRUE,MO,6
306,3000003388,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,TRUE,FALSE,FALSE,FALSE,12,697,77,7,TRUE,FALSE,TRUE,FALSE,TRUE,MO,4
307,3000003389,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,18,257,311,6,TRUE,FALSE,TRUE,FALSE,FALSE,WK,2
308,3000003390,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,FALSE,TRUE,TRUE,8,443,895,9,FALSE,FALSE,FALSE,FALSE,TRUE,MO,2
309,3000003391,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,FALSE,TRUE,FALSE,FALSE,26,807,266,7,TRUE,FALSE,TRUE,FALSE,FALSE,WK,2
310,3000003392,Doradca Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,TRUE,TRUE,TRUE,TRUE,3,764,541,3,TRUE,TRUE,FALSE,FALSE,TRUE,WK,2
311,3000003393,Doradca Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,TRUE,TRUE,TRUE,FALSE,21,216,87,9,FALSE,FALSE,FALSE,FALSE,TRUE,WK,1
312,3000003394,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,TRUE,TRUE,TRUE,FALSE,8,878,258,9,TRUE,TRUE,FALSE,FALSE,FALSE,WK,3
313,3000003395,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,CL,HC,FALSE,FALSE,TRUE,TRUE,29,245,325,6,TRUE,FALSE,TRUE,FALSE,FALSE,MO,1
314,3000003396,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,BL,MT,FALSE,FALSE,FALSE,TRUE,9,922,571,5,TRUE,TRUE,FALSE,FALSE,FALSE,WK,1
315,3000003397,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,FALSE,TRUE,FALSE,TRUE,22,424,91,2,TRUE,FALSE,FALSE,FALSE,FALSE,MO,3
316,3000003398,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,TRUE,TRUE,TRUE,FALSE,27,872,444,6,FALSE,FALSE,TRUE,FALSE,TRUE,WK,1
317,3000003399,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,TRUE,FALSE,FALSE,TRUE,17,31,950,9,FALSE,TRUE,FALSE,FALSE,FALSE,MO,5
318,3000003400,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,FALSE,FALSE,TRUE,FALSE,6,750,369,3,TRUE,FALSE,TRUE,FALSE,TRUE,MO,6
319,3000003401,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,FALSE,TRUE,TRUE,FALSE,23,85,136,10,TRUE,TRUE,TRUE,FALSE,FALSE,MO,3
320,3000003402,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,FALSE,TRUE,TRUE,25,60,298,6,TRUE,TRUE,FALSE,FALSE,TRUE,WK,1
321,3000003403,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,TRUE,TRUE,TRUE,FALSE,2,56,425,10,TRUE,FALSE,TRUE,FALSE,TRUE,WK,2
322,3000003404,Gotówka PP_P2 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,FALSE,FALSE,TRUE,TRUE,29,877,498,3,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
323,3000003405,Gotówka PP_P2 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,FALSE,TRUE,TRUE,TRUE,4,823,369,8,FALSE,FALSE,TRUE,FALSE,FALSE,WK,1
324,3000003406,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,FALSE,TRUE,FALSE,25,909,223,1,TRUE,FALSE,TRUE,FALSE,TRUE,MO,5
325,3000003407,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,CL,HC,FALSE,TRUE,TRUE,TRUE,19,584,950,1,TRUE,FALSE,TRUE,FALSE,TRUE,WK,2
326,3000003408,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,BL,MT,FALSE,FALSE,FALSE,FALSE,25,415,175,9,TRUE,TRUE,FALSE,FALSE,FALSE,MO,1
327,3000003409,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,FALSE,TRUE,TRUE,FALSE,25,621,788,3,TRUE,FALSE,TRUE,FALSE,TRUE,MO,1
328,3000003410,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,29,911,573,7,FALSE,TRUE,TRUE,FALSE,FALSE,MO,1
329,3000003411,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,TRUE,FALSE,FALSE,FALSE,25,75,207,7,TRUE,FALSE,FALSE,FALSE,FALSE,WK,4
330,3000003412,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,TRUE,TRUE,TRUE,TRUE,22,575,482,7,TRUE,FALSE,TRUE,FALSE,TRUE,MO,4
331,3000003413,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,TRUE,TRUE,TRUE,11,129,788,5,FALSE,FALSE,TRUE,FALSE,FALSE,WK,6
332,3000003414,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,FALSE,TRUE,TRUE,21,148,410,6,TRUE,FALSE,TRUE,FALSE,TRUE,MO,3
333,3000003415,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,FALSE,FALSE,FALSE,TRUE,23,129,717,8,TRUE,FALSE,FALSE,FALSE,TRUE,WK,4
334,3000003416,Gotówka PP_P3 bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,FALSE,FALSE,TRUE,TRUE,21,51,610,8,TRUE,TRUE,TRUE,FALSE,FALSE,MO,4
335,3000003417,Gotówka PP_P3 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,FALSE,FALSE,TRUE,FALSE,12,934,464,4,FALSE,TRUE,TRUE,FALSE,FALSE,WK,5
336,3000003418,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,FALSE,FALSE,FALSE,8,146,248,9,FALSE,FALSE,FALSE,FALSE,TRUE,WK,1
337,3000003419,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,CL,HC,TRUE,FALSE,FALSE,TRUE,8,78,127,8,FALSE,FALSE,TRUE,FALSE,FALSE,MO,4
338,3000003420,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,BL,MT,FALSE,FALSE,TRUE,TRUE,9,268,666,6,FALSE,FALSE,TRUE,FALSE,FALSE,MO,1
339,3000003421,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,FALSE,TRUE,TRUE,TRUE,16,12,608,3,TRUE,FALSE,FALSE,FALSE,FALSE,WK,3
340,3000003422,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,FALSE,TRUE,TRUE,TRUE,26,959,441,9,FALSE,TRUE,TRUE,FALSE,TRUE,WK,5
341,3000003423,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,TRUE,TRUE,FALSE,FALSE,3,793,682,10,FALSE,FALSE,TRUE,FALSE,FALSE,WK,4
342,3000003424,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,TRUE,TRUE,FALSE,TRUE,5,21,677,1,FALSE,TRUE,TRUE,FALSE,TRUE,WK,6
343,3000003425,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,18,612,365,5,TRUE,TRUE,FALSE,FALSE,TRUE,WK,6
344,3000003426,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,TRUE,TRUE,FALSE,20,589,223,8,TRUE,FALSE,FALSE,FALSE,TRUE,MO,4
345,3000003427,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,FALSE,FALSE,FALSE,FALSE,16,617,311,1,FALSE,FALSE,TRUE,FALSE,TRUE,WK,3
346,3000003428,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,FALSE,TRUE,TRUE,FALSE,17,696,225,6,FALSE,FALSE,TRUE,FALSE,TRUE,MO,1
347,3000003429,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,TRUE,TRUE,TRUE,TRUE,9,647,614,8,FALSE,FALSE,FALSE,FALSE,FALSE,WK,6
348,3000003430,Cancell Mies Gotówka ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,3,205,321,10,FALSE,FALSE,TRUE,FALSE,FALSE,MO,5
349,3000003431,Cancell Gotówka ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,HC,TRUE,TRUE,TRUE,FALSE,27,960,197,1,FALSE,TRUE,TRUE,FALSE,FALSE,MO,3
350,3000003432,Cancell Mies Przelew ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,MT,TRUE,TRUE,FALSE,TRUE,27,305,241,7,TRUE,TRUE,TRUE,FALSE,TRUE,WK,6
351,3000003433,Cancell Przelew ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,CDE,FALSE,TRUE,TRUE,TRUE,20,923,995,5,TRUE,TRUE,FALSE,FALSE,FALSE,WK,5
352,3000003434,Cancell Mies Gotówka Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,HS,FALSE,FALSE,FALSE,TRUE,7,954,193,5,TRUE,TRUE,FALSE,FALSE,FALSE,WK,2
353,3000003435,Cancell Gotówka Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,HC,TRUE,TRUE,TRUE,TRUE,4,651,432,6,FALSE,TRUE,FALSE,FALSE,FALSE,WK,6
354,3000003436,Cancell Mies Przelew Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,12,189,196,3,TRUE,TRUE,FALSE,FALSE,FALSE,MO,5
